CustomerID,R,Frequency,Monetary,Segment
15208.0,4806,6,867.62,一般用户
15210.0,5030,1,331.18,一般用户
15211.0,4865,2,894.4100000000001,一般用户
15212.0,5044,2,88.94999999999999,一般用户
15213.0,5124,3,325.05,一般用户
15214.0,4807,8,1661.44,一般用户
15215.0,4850,6,615.99,一般用户
15216.0,4893,1,96.6,一般用户
15218.0,4816,11,4529.89,潜力用户
15219.0,4981,1,305.75,一般用户
15220.0,4857,7,1689.32,一般用户
15221.0,5171,2,114.1,一般用户
15222.0,5124,1,58.0,一般用户
15223.0,5031,3,454.90000000000003,一般用户
15224.0,5163,3,310.48,一般用户
15225.0,5039,1,409.40000000000003,一般用户
15226.0,5116,1,154.41,一般用户
15227.0,4842,5,1219.4,一般用户
15228.0,4871,5,3074.56,潜力用户
15230.0,5044,2,429.6,一般用户
15232.0,4918,2,612.06,一般用户
15234.0,5082,1,197.0,一般用户
15235.0,5023,12,2247.51,一般用户
15236.0,5104,1,321.05,一般用户
15237.0,4807,4,1412.32,一般用户
15238.0,4834,5,1056.54,一般用户
15239.0,4815,3,764.34,一般用户
15240.0,4850,7,1675.57,一般用户
15241.0,4872,9,1738.59,一般用户
15243.0,4879,1,316.68,一般用户
15244.0,4870,2,631.57,一般用户
15245.0,4939,3,2515.84,一般用户
15246.0,5043,2,514.15,一般用户
15247.0,4928,1,356.0,一般用户
15249.0,4837,15,6657.36,潜力用户
15251.0,4814,14,8118.11,潜力用户
15252.0,4841,2,740.78,一般用户
15253.0,4821,6,915.3,一般用户
15254.0,4932,1,300.36,一般用户
15255.0,4872,1,890.85,一般用户
15256.0,4954,1,98.45,一般用户
15257.0,5086,2,232.14999999999998,一般用户
15258.0,4974,2,623.16,一般用户
15260.0,4905,8,1780.77,一般用户
15261.0,4940,1,254.82,一般用户
15262.0,5129,1,178.95000000000002,一般用户
15263.0,4912,1,156.51,一般用户
15264.0,4869,1,393.74,一般用户
15265.0,4956,2,1506.1200000000001,一般用户
15266.0,5143,1,119.3,一般用户
15267.0,4827,5,1315.6,一般用户
15269.0,4829,1,408.8,一般用户
15270.0,4821,9,1645.4,一般用户
15271.0,4812,16,2485.82,潜力用户
15272.0,4862,2,721.94,一般用户
15274.0,4809,2,681.77,一般用户
15275.0,4836,2,609.19,一般用户
15276.0,4871,1,135.31,一般用户
15277.0,4852,1,255.89999999999998,一般用户
15279.0,5160,2,277.40999999999997,一般用户
15280.0,4977,1,113.12,一般用户
15281.0,4864,12,2239.9500000000003,潜力用户
15286.0,4855,1,240.55,一般用户
15287.0,4827,3,413.24,一般用户
15288.0,4848,5,2306.52,潜力用户
15289.0,4834,4,935.1,一般用户
15290.0,4810,21,7654.01,潜力用户
15291.0,4831,19,4200.51,潜力用户
15292.0,5006,1,180.94,一般用户
15296.0,4849,10,3610.31,潜力用户
15297.0,4815,4,635.04,一般用户
15298.0,4807,12,3764.1,潜力用户
15299.0,4929,6,407.93,一般用户
15300.0,4869,1,496.44,一般用户
15301.0,4856,13,4405.62,潜力用户
15303.0,5095,1,574.02,一般用户
15304.0,4866,10,680.3,一般用户
15306.0,4869,3,1174.35,一般用户
15307.0,4901,1,205.3,一般用户
15308.0,5076,2,302.27,一般用户
15311.0,4806,117,34664.92,潜力用户
15312.0,4880,5,921.1,一般用户
15313.0,4915,1,52.0,一般用户
15314.0,5004,1,327.97,一般用户
15315.0,4870,3,551.54,一般用户
15318.0,4809,1,312.62,一般用户
15319.0,5089,1,204.5,一般用户
15320.0,4849,1,197.53,一般用户
15321.0,4854,4,2650.73,潜力用户
15322.0,4869,2,602.97,一般用户
15325.0,4909,1,162.29,一般用户
15326.0,5139,1,311.71,一般用户
15327.0,4858,1,208.75,一般用户
15329.0,4840,5,1005.5,一般用户
15330.0,4837,2,250.55999999999997,一般用户
15332.0,5171,4,1661.06,一般用户
15333.0,5013,1,1028.56,一般用户
15334.0,4962,3,351.67,一般用户
15335.0,4859,1,173.97,一般用户
15339.0,4872,3,557.57,一般用户
15341.0,4886,1,1304.52,一般用户
15342.0,4921,2,391.76,一般用户
15343.0,4892,1,364.5,一般用户
15344.0,4806,5,476.58,一般用户
15345.0,4840,2,367.69,一般用户
15346.0,5138,1,252.42000000000002,一般用户
15347.0,5171,1,201.60000000000002,一般用户
15348.0,4877,1,158.04,一般用户
15349.0,4963,2,473.81,一般用户
15350.0,5178,1,115.65,一般用户
15351.0,4818,10,1862.14,一般用户
15353.0,5060,2,777.02,一般用户
15355.0,4834,2,277.05,一般用户
15356.0,4836,10,2766.5,潜力用户
15358.0,4810,29,8053.84,潜力用户
15360.0,4845,1,427.93,一般用户
15361.0,5167,1,215.4,一般用户
15363.0,5046,2,318.05,一般用户
15364.0,4901,2,913.19,一般用户
15365.0,4831,9,1330.45,一般用户
15366.0,4880,2,602.51,一般用户
15367.0,4862,5,1867.69,一般用户
15368.0,4826,1,167.70000000000002,一般用户
15369.0,4949,1,-1592.49,一般用户
15370.0,4846,8,2360.55,潜力用户
15372.0,4942,1,683.52,一般用户
15373.0,4813,13,2213.11,潜力用户
15374.0,4934,1,76.2,一般用户
15376.0,4845,3,1233.3600000000001,一般用户
15379.0,4974,8,3621.8900000000003,一般用户
15380.0,4814,6,1682.3600000000001,一般用户
15381.0,5019,2,596.85,一般用户
15382.0,4820,8,5886.1,潜力用户
15384.0,4975,3,635.76,一般用户
15385.0,4845,1,316.88,一般用户
15386.0,4991,1,394.14,一般用户
15388.0,5075,1,140.54,一般用户
15392.0,4810,5,1515.73,一般用户
15393.0,4821,2,231.86,一般用户
15394.0,4815,4,2183.54,潜力用户
15395.0,5131,1,107.45,一般用户
15396.0,4918,1,288.18,一般用户
15397.0,5095,1,94.0,一般用户
15398.0,4821,3,1339.63,一般用户
15399.0,4806,3,815.77,一般用户
15400.0,4897,6,666.7,一般用户
15402.0,4954,2,536.05,一般用户
15405.0,4994,1,349.1,一般用户
15406.0,4823,4,426.61,一般用户
15407.0,4839,4,1056.44,一般用户
15408.0,5069,1,267.18,一般用户
15410.0,4889,8,3450.84,一般用户
15411.0,4831,5,1346.38,一般用户
15412.0,4976,1,190.53,一般用户
15414.0,4815,3,774.9000000000001,一般用户
15415.0,5118,1,572.8100000000001,一般用户
15416.0,4870,5,3974.37,潜力用户
15417.0,4890,1,508.8,一般用户
15419.0,4830,1,99.86,一般用户
15421.0,4864,4,950.36,一般用户
15422.0,5128,2,97.7,一般用户
15423.0,4843,1,7.5,一般用户
15424.0,5059,2,322.86,一般用户
15426.0,4824,7,1429.9,一般用户
15427.0,4838,3,1483.14,一般用户
15428.0,4820,1,93.78,一般用户
15429.0,4832,3,364.90000000000003,一般用户
15432.0,4828,1,171.19,一般用户
15433.0,4884,3,417.87,一般用户
15434.0,4813,6,997.48,一般用户
15435.0,4827,1,149.29,一般用户
15436.0,4817,3,1122.53,一般用户
15437.0,5067,1,200.16,一般用户
15438.0,4936,1,156.57999999999998,一般用户
15440.0,4860,3,383.68,一般用户
15442.0,5054,1,594.0,一般用户
15443.0,4807,8,3212.16,潜力用户
15444.0,4814,2,1418.26,一般用户
15445.0,5069,1,113.5,一般用户
15447.0,5136,1,155.17,一般用户
15448.0,5118,1,494.64,一般用户
15449.0,4831,5,971.22,一般用户
15450.0,4835,1,429.84,一般用户
15452.0,4835,3,538.73,一般用户
15453.0,4807,7,1388.37,一般用户
15454.0,5167,1,179.1,一般用户
15456.0,5088,3,416.98,一般用户
15457.0,5067,1,237.07,一般用户
15458.0,4830,1,161.64,一般用户
15460.0,5159,1,216.76,一般用户
15462.0,4899,3,234.6,一般用户
15463.0,4834,1,126.14,一般用户
15464.0,5143,1,1048.85,一般用户
15465.0,4825,24,6639.0199999999995,潜力用户
15466.0,4890,1,334.53,一般用户
15467.0,4814,4,511.88,一般用户
15468.0,4840,5,438.46,一般用户
15469.0,4848,4,504.5,一般用户
15471.0,4807,1,469.48,一般用户
15472.0,4918,1,371.56,一般用户
15473.0,4819,9,1159.2,一般用户
15475.0,4882,1,454.10999999999996,一般用户
15478.0,4845,2,1441.42,一般用户
15480.0,4921,1,905.5,一般用户
15482.0,4821,16,5540.52,潜力用户
15483.0,4966,4,233.81,一般用户
15484.0,4806,5,3404.95,潜力用户
15485.0,4835,3,2575.0,潜力用户
15488.0,4898,1,91.32000000000001,一般用户
15489.0,4828,4,1090.03,一般用户
15491.0,4900,7,3090.85,一般用户
15492.0,4833,2,659.4599999999999,一般用户
15493.0,4838,7,1967.25,潜力用户
15494.0,4826,2,1299.23,一般用户
15497.0,4823,3,934.1,一般用户
15498.0,4806,35,12290.46,潜力用户
15500.0,4813,4,1131.56,一般用户
15502.0,4821,23,4521.46,潜力用户
15503.0,5168,1,147.09,一般用户
15504.0,4886,1,52.83,一般用户
15505.0,4858,7,3497.14,潜力用户
15506.0,4828,3,979.26,一般用户
15507.0,4977,1,492.36,一般用户
15508.0,4994,6,1000.27,一般用户
15510.0,5136,1,250.0,一般用户
15511.0,4817,5,909.23,一般用户
15512.0,4961,2,121.0,一般用户
15513.0,4836,20,14129.68,潜力用户
15514.0,4817,13,2215.35,潜力用户
15516.0,4850,3,62.43,一般用户
15517.0,5038,1,267.03,一般用户
15518.0,4869,13,1911.89,潜力用户
15520.0,4807,1,320.7,一般用户
15521.0,4841,13,2574.65,潜力用户
15522.0,4838,2,398.84,一般用户
15523.0,4889,1,412.01000000000005,一般用户
15524.0,4830,1,440.0,一般用户
15525.0,4807,4,811.02,一般用户
15526.0,4838,2,148.44,一般用户
15527.0,4824,10,2348.82,潜力用户
15528.0,5059,1,229.33,一般用户
15529.0,4828,12,3967.78,潜力用户
15530.0,4827,4,1502.35,一般用户
15531.0,4813,2,2007.44,潜力用户
15532.0,4830,6,1517.08,一般用户
15533.0,4824,5,746.92,一般用户
15535.0,4978,7,459.9,一般用户
15537.0,4968,1,110.92,一般用户
15539.0,4812,1,538.46,一般用户
15540.0,4816,1,213.3,一般用户
15541.0,4919,1,85.13000000000001,一般用户
15543.0,5093,1,127.86,一般用户
15544.0,4814,11,3542.51,潜力用户
15545.0,4859,2,292.71999999999997,一般用户
15547.0,4813,14,4753.24,潜力用户
15549.0,4882,4,1655.76,一般用户
15550.0,4809,4,575.63,一般用户
15551.0,4842,1,436.06,一般用户
15552.0,5022,1,90.12,一般用户
15553.0,4865,1,437.23,一般用户
15554.0,5083,1,217.2,一般用户
15555.0,4817,20,4758.2,潜力用户
15556.0,4829,1,279.77,一般用户
15557.0,4834,1,473.65000000000003,一般用户
15561.0,4817,5,722.74,一般用户
15562.0,5157,1,134.55,一般用户
15563.0,4814,7,1305.29,一般用户
15565.0,4855,2,173.16,一般用户
15567.0,4824,1,186.01,一般用户
15568.0,4808,3,758.29,一般用户
15569.0,4909,5,1375.71,一般用户
15570.0,4812,13,4109.97,潜力用户
15571.0,4817,4,650.4300000000001,一般用户
15572.0,4810,7,2552.86,潜力用户
15573.0,4837,2,607.45,一般用户
15574.0,4983,4,702.25,一般用户
15576.0,4843,1,940.6700000000001,一般用户
15577.0,4956,3,258.88,一般用户
15578.0,4967,1,127.1,一般用户
15579.0,4874,2,348.6,一般用户
15581.0,4926,14,3429.9700000000003,一般用户
15582.0,4830,3,682.9100000000001,一般用户
15584.0,4829,5,722.61,一般用户
15585.0,4982,1,455.3,一般用户
15587.0,4855,4,913.6800000000001,一般用户
15589.0,5058,4,456.58,一般用户
15590.0,5094,1,-30.19,一般用户
15592.0,4852,1,388.58,一般用户
15593.0,4876,1,199.8,一般用户
15594.0,4821,6,1767.53,一般用户
15596.0,4906,9,1343.34,一般用户
15597.0,4835,2,315.71999999999997,一般用户
15598.0,4840,3,235.68,一般用户
15599.0,4832,2,761.74,一般用户
15601.0,4816,17,6735.36,潜力用户
15602.0,4813,15,1083.63,一般用户
15603.0,4884,1,48.480000000000004,一般用户
15604.0,4857,1,216.39,一般用户
15605.0,4841,5,1198.23,一般用户
15606.0,4862,11,2422.64,潜力用户
15607.0,5142,1,104.76,一般用户
15608.0,4833,4,1093.68,一般用户
15609.0,4988,2,270.03000000000003,一般用户
15610.0,4857,1,112.46000000000001,一般用户
15611.0,4815,15,1353.59,一般用户
15612.0,4841,2,195.15,一般用户
15615.0,4815,27,10360.04,潜力用户
15618.0,4838,5,747.031,一般用户
15619.0,4816,1,191.40000000000003,一般用户
15620.0,4855,6,1524.4,一般用户
15621.0,4809,6,1158.77,一般用户
15622.0,4808,16,3224.53,潜力用户
15623.0,4946,1,301.03,一般用户
15624.0,4922,4,588.13,一般用户
15625.0,4905,8,1504.56,一般用户
15626.0,4880,2,675.8,一般用户
15628.0,4810,10,2865.64,潜力用户
15630.0,4850,3,1180.4,一般用户
15632.0,4821,10,3147.31,潜力用户
15634.0,4822,1,243.55,一般用户
15636.0,4895,2,724.76,一般用户
15637.0,4858,1,223.36,一般用户
15638.0,5106,1,-94.0,一般用户
15639.0,4939,1,425.32,一般用户
15640.0,4809,17,11969.34,潜力用户
15641.0,4910,4,1887.2,一般用户
15643.0,4984,6,647.4,一般用户
15644.0,4971,4,813.0,一般用户
15645.0,4824,1,612.01,一般用户
15646.0,4963,4,425.14000000000004,一般用户
15648.0,5009,4,599.9,一般用户
15649.0,5141,1,306.0,一般用户
15651.0,4842,3,646.3,一般用户
15652.0,4896,1,337.74,一般用户
15653.0,4921,1,48.0,一般用户
15654.0,4814,2,922.53,一般用户
15655.0,5038,2,511.32,一般用户
15656.0,4850,4,748.5,一般用户
15657.0,4828,1,30.0,一般用户
15658.0,4995,8,958.9,一般用户
15659.0,4849,1,306.45,一般用户
15660.0,4830,12,1552.01,一般用户
15661.0,5122,2,135.8,一般用户
15663.0,4911,1,138.14,一般用户
15664.0,4856,2,358.63,一般用户
15665.0,4973,2,2242.01,一般用户
15667.0,4845,1,301.32,一般用户
15668.0,5023,1,76.32000000000001,一般用户
15669.0,4845,5,677.69,一般用户
15670.0,5102,1,173.05,一般用户
15671.0,4824,10,2287.73,潜力用户
15673.0,4893,4,2881.02,一般用户
15674.0,4878,8,1744.02,一般用户
15675.0,4886,3,311.05,一般用户
15676.0,4814,5,3324.09,潜力用户
15677.0,4854,1,657.23,一般用户
15678.0,4858,1,352.7,一般用户
15679.0,4829,4,781.28,一般用户
15680.0,4814,3,1333.68,一般用户
15681.0,4823,6,946.36,一般用户
15683.0,4922,1,193.75,一般用户
15687.0,4814,11,2981.5,潜力用户
15689.0,4925,2,254.1,一般用户
15690.0,4809,2,239.76,一般用户
15691.0,5057,1,136.8,一般用户
15692.0,4833,1,191.04,一般用户
15694.0,4813,14,5878.5599999999995,潜力用户
15695.0,5072,2,409.98,一般用户
15696.0,4838,12,2644.46,潜力用户
15699.0,4823,1,309.65,一般用户
15700.0,4977,3,664.03,一般用户
15701.0,4807,4,1542.14,一般用户
15703.0,5070,1,211.5,一般用户
15704.0,4945,4,2293.62,一般用户
15705.0,5006,1,143.1,一般用户
15706.0,4865,7,1001.8100000000001,一般用户
15707.0,4840,4,945.58,一般用户
15708.0,4846,11,3329.7200000000003,潜力用户
15709.0,5089,1,133.25,一般用户
15712.0,4814,5,1072.3600000000001,一般用户
15713.0,4948,3,346.75,一般用户
15714.0,4817,2,330.88,一般用户
15716.0,4951,4,1118.81,一般用户
15717.0,5039,1,150.3,一般用户
15719.0,4838,14,5043.96,潜力用户
15720.0,4829,1,598.73,一般用户
15721.0,4817,1,503.08,一般用户
15722.0,4841,6,1950.21,潜力用户
15723.0,5170,1,203.1,一般用户
15724.0,5006,3,212.3,一般用户
15725.0,4820,1,415.25,一般用户
15727.0,4822,7,5178.96,潜力用户
15728.0,4854,1,-134.8,一般用户
15729.0,5003,2,62.0,一般用户
15730.0,4871,4,1108.38,一般用户
15732.0,5017,2,294.12,一般用户
15733.0,5088,1,162.3,一般用户
15734.0,4920,2,1339.45,一般用户
15737.0,4820,12,1121.21,一般用户
15738.0,4824,19,4788.77,潜力用户
15739.0,4871,1,343.52,一般用户
15740.0,4854,1,154.88,一般用户
15743.0,4821,4,784.46,一般用户
15744.0,4883,1,34.8,一般用户
15745.0,4814,6,1071.24,一般用户
15746.0,4939,2,182.96,一般用户
15747.0,4818,3,974.04,一般用户
15748.0,4846,1,149.31,一般用户
15750.0,4808,9,2451.23,潜力用户
15752.0,4845,8,2628.93,潜力用户
15754.0,4856,4,455.67,一般用户
15755.0,4806,8,2318.88,潜力用户
15756.0,4866,4,532.96,一般用户
15757.0,4871,2,714.42,一般用户
15758.0,4830,1,205.25,一般用户
15759.0,5023,3,253.04,一般用户
15762.0,4870,2,583.75,一般用户
15763.0,4837,3,1048.67,一般用户
15764.0,4886,10,3245.47,一般用户
15766.0,4869,1,315.06,一般用户
15768.0,4921,4,581.8299999999999,一般用户
15769.0,4812,12,2357.52,潜力用户
15773.0,4811,1,147.52,一般用户
15774.0,4874,1,270.8,一般用户
15775.0,5050,1,104.9,一般用户
15776.0,4938,1,241.62,一般用户
15777.0,5046,4,736.01,一般用户
15780.0,4989,3,475.28000000000003,一般用户
15781.0,4830,4,333.56,一般用户
15782.0,4815,4,2294.42,潜力用户
15783.0,4816,1,246.3,一般用户
15785.0,4835,8,2087.75,潜力用户
15786.0,4849,5,4834.2,潜力用户
15787.0,4831,3,948.05,一般用户
15789.0,5163,1,351.3,一般用户
15790.0,4815,1,220.85,一般用户
15791.0,4849,3,1604.44,一般用户
15793.0,4814,4,734.16,一般用户
15795.0,4955,1,610.01,一般用户
15796.0,4806,10,2666.61,潜力用户
15797.0,5110,2,1243.8,一般用户
15799.0,4881,3,880.14,一般用户
15800.0,4912,2,699.08,一般用户
15801.0,4851,4,1042.19,一般用户
15802.0,4948,3,-451.42,一般用户
15803.0,4856,1,415.82000000000005,一般用户
15804.0,4806,19,3848.55,潜力用户
15805.0,4828,20,5452.17,潜力用户
15806.0,4851,3,784.58,一般用户
15807.0,4855,3,903.9,一般用户
15808.0,5111,5,3724.77,一般用户
15809.0,4841,6,399.21,一般用户
15810.0,4884,7,1145.43,一般用户
15811.0,4822,9,2171.32,潜力用户
15812.0,4912,5,1629.7800000000002,一般用户
15813.0,5013,2,1303.9099999999999,一般用户
15814.0,4808,6,1686.13,一般用户
15815.0,4869,4,1461.52,一般用户
15819.0,4854,4,1905.45,潜力用户
15820.0,5125,1,206.98,一般用户
15821.0,4849,2,570.96,一般用户
15822.0,4808,2,885.47,一般用户
15823.0,5142,2,-840.76,一般用户
15825.0,4977,1,532.94,一般用户
15826.0,4856,4,1649.3600000000001,一般用户
15827.0,4878,20,1641.48,一般用户
15829.0,4904,2,636.14,一般用户
15830.0,4834,2,547.7,一般用户
15831.0,4863,4,713.2,一般用户
15832.0,5059,1,836.79,一般用户
15834.0,4875,6,2084.9,潜力用户
15835.0,4849,4,954.09,一般用户
15836.0,4850,2,117.47,一般用户
15837.0,4870,1,391.98,一般用户
15838.0,4816,18,13423.36,潜力用户
15839.0,4830,5,1020.74,一般用户
15840.0,4864,3,345.66,一般用户
15841.0,4869,6,1209.1,一般用户
15843.0,5109,1,118.95000000000002,一般用户
15844.0,4851,1,130.73999999999998,一般用户
15845.0,4823,10,3650.87,潜力用户
15847.0,4843,2,328.79,一般用户
15850.0,4824,2,238.85,一般用户
15852.0,4992,2,160.71,一般用户
15853.0,4857,1,110.8,一般用户
15854.0,4809,12,2974.65,潜力用户
15855.0,4942,5,712.24,一般用户
15856.0,4809,31,14770.31,潜力用户
15857.0,4824,1,297.0,一般用户
15858.0,4821,5,1438.85,一般用户
15860.0,4846,8,977.21,一般用户
15861.0,4817,9,3000.36,潜力用户
15862.0,4813,4,810.2,一般用户
15863.0,4831,2,68.84,一般用户
15864.0,4872,5,1159.22,一般用户
15865.0,4846,3,895.13,一般用户
15866.0,4906,1,230.53,一般用户
15867.0,4810,16,3797.79,潜力用户
15869.0,5082,2,149.64,一般用户
15870.0,4838,1,354.09000000000003,一般用户
15872.0,4820,2,360.93,一般用户
15874.0,4868,9,4003.67,潜力用户
15877.0,4807,3,440.78,一般用户
15880.0,5174,2,313.28000000000003,一般用户
15881.0,5117,8,438.24,一般用户
15882.0,5004,5,495.36,一般用户
15883.0,4807,2,396.48,一般用户
15885.0,4898,3,379.35,一般用户
15886.0,4865,1,181.09,一般用户
15888.0,4885,2,141.27,一般用户
15889.0,4962,2,446.87,一般用户
15891.0,5032,1,524.52,一般用户
15894.0,5058,2,263.55,一般用户
15895.0,4955,1,179.17,一般用户
15897.0,4999,2,111.55,一般用户
15898.0,4806,6,1109.68,一般用户
15899.0,5174,1,56.25,一般用户
15900.0,4829,1,351.11,一般用户
15901.0,4822,3,363.88,一般用户
15903.0,4815,8,5126.34,潜力用户
15904.0,4813,1,164.68,一般用户
15906.0,4825,8,1521.79,一般用户
15907.0,4809,3,967.45,一般用户
15909.0,4979,1,191.94,一般用户
15910.0,4806,8,1232.18,一般用户
15912.0,4983,2,264.62,一般用户
15916.0,4821,10,1491.24,一般用户
15917.0,5053,1,123.1,一般用户
15918.0,4996,2,334.23,一般用户
15919.0,4825,2,639.89,一般用户
15920.0,4959,4,167.5,一般用户
15921.0,4978,1,336.03000000000003,一般用户
15922.0,5177,2,363.6,一般用户
15923.0,5178,1,127.08,一般用户
15925.0,4999,1,207.15,一般用户
15930.0,4872,1,426.63,一般用户
15932.0,4809,11,2461.85,潜力用户
15933.0,4826,3,1107.46,一般用户
15935.0,5044,2,416.86,一般用户
15937.0,4869,1,145.35,一般用户
15938.0,4917,5,404.58,一般用户
15939.0,4895,15,4247.06,一般用户
15940.0,5116,2,31.799999999999997,一般用户
15942.0,4939,1,337.44,一般用户
15944.0,5082,1,325.1,一般用户
15945.0,5170,1,181.0,一般用户
15947.0,4888,1,813.24,一般用户
15948.0,4813,2,955.24,一般用户
15949.0,4822,2,364.72,一般用户
15950.0,4807,5,1705.26,一般用户
15951.0,4806,3,669.57,一般用户
15952.0,4839,4,806.57,一般用户
15953.0,4820,10,1634.53,一般用户
15955.0,4829,16,4210.81,潜力用户
15957.0,4837,1,428.89,一般用户
15958.0,4879,1,104.35,一般用户
15963.0,4825,2,470.76,一般用户
15965.0,4822,4,845.64,一般用户
15967.0,4828,2,418.83,一般用户
15969.0,4808,4,582.9,一般用户
15970.0,5109,1,314.1,一般用户
15971.0,4858,9,1959.85,潜力用户
15973.0,5041,3,99.77000000000002,一般用户
15974.0,4844,8,3419.55,潜力用户
15975.0,4889,1,371.01,一般用户
15976.0,4970,2,430.94,一般用户
15977.0,4822,2,914.33,一般用户
15978.0,4882,1,1098.78,一般用户
15980.0,4894,3,2295.18,一般用户
15981.0,4830,8,3408.48,潜力用户
15983.0,4827,4,1475.02,一般用户
15984.0,4808,11,2603.37,潜力用户
15985.0,4928,2,1037.42,一般用户
15986.0,4835,1,168.12,一般用户
15987.0,4817,6,1097.94,一般用户
15988.0,4824,1,154.03,一般用户
15990.0,4849,2,792.11,一般用户
15992.0,4809,1,41.989999999999995,一般用户
15993.0,4814,10,2756.82,潜力用户
15994.0,4860,1,427.07,一般用户
15996.0,4893,7,1044.78,一般用户
15998.0,4842,6,3084.17,潜力用户
16003.0,4835,5,2735.37,潜力用户
16005.0,4817,4,615.39,一般用户
16006.0,5016,1,101.4,一般用户
16007.0,4853,4,1701.94,一般用户
16008.0,4829,3,478.78,一般用户
16009.0,4827,4,992.71,一般用户
16010.0,5051,3,407.5,一般用户
16011.0,4813,16,3362.71,潜力用户
16012.0,4840,3,1415.29,一般用户
16013.0,4809,33,14448.27,潜力用户
16014.0,4841,4,653.13,一般用户
16015.0,4809,4,605.22,一般用户
16016.0,4808,10,1483.31,一般用户
16017.0,4852,1,211.88,一般用户
16018.0,4844,2,408.90000000000003,一般用户
16019.0,4807,10,3450.2400000000002,潜力用户
16020.0,4822,3,851.01,一般用户
16022.0,5065,1,628.28,一般用户
16023.0,4851,3,719.81,一般用户
16024.0,4817,1,251.24,一般用户
16025.0,4835,1,439.65999999999997,一般用户
16026.0,4848,1,236.09,一般用户
16027.0,4942,5,297.71999999999997,一般用户
16029.0,4844,60,4127.749999999999,潜力用户
16030.0,5115,1,331.24,一般用户
16031.0,4897,2,548.94,一般用户
16033.0,4811,27,8727.61,潜力用户
16034.0,5001,3,437.7,一般用户
16036.0,4892,2,728.6800000000001,一般用户
16037.0,5075,3,855.02,一般用户
16038.0,4813,4,454.33000000000004,一般用户
16040.0,4870,3,1313.55,一般用户
16041.0,4946,1,812.0,一般用户
16042.0,4827,7,1147.37,一般用户
16043.0,4843,4,773.99,一般用户
16045.0,4925,4,1340.7,一般用户
16048.0,4891,3,243.69000000000003,一般用户
16049.0,4845,3,1111.79,一般用户
16050.0,4979,1,129.26,一般用户
16052.0,4859,1,362.06,一般用户
16053.0,4838,2,1252.75,一般用户
16054.0,4950,1,783.9,一般用户
16055.0,5026,1,134.8,一般用户
16056.0,4850,1,664.85,一般用户
16057.0,4809,10,2140.2200000000003,潜力用户
16059.0,4871,6,1459.8600000000001,一般用户
16061.0,5074,1,-29.95,一般用户
16062.0,4815,4,1153.62,一般用户
16063.0,5065,1,335.32,一般用户
16065.0,5170,1,372.09,一般用户
16066.0,4822,5,1418.19,一般用户
16070.0,4827,2,852.15,一般用户
16071.0,4850,1,326.24,一般用户
16072.0,5093,1,584.3199999999999,一般用户
16073.0,5097,2,94.35,一般用户
16076.0,4808,11,2173.53,潜力用户
16078.0,5089,1,79.2,一般用户
16079.0,4822,3,821.6,一般用户
16080.0,4887,3,176.6,一般用户
16081.0,4861,5,2806.9,潜力用户
16083.0,4906,2,1245.62,一般用户
16084.0,5104,1,436.18,一般用户
16085.0,4828,5,981.51,一般用户
16086.0,4864,6,1119.31,一般用户
16091.0,4960,2,315.06,一般用户
16092.0,4904,5,779.36,一般用户
16093.0,4912,1,17.0,一般用户
16094.0,4817,6,1041.83,一般用户
16096.0,5069,1,320.62,一般用户
16097.0,5045,1,185.04999999999998,一般用户
16098.0,4893,7,2005.63,一般用户
16099.0,4855,3,731.9,一般用户
16101.0,4814,3,1245.96,一般用户
16102.0,4847,3,1842.14,一般用户
16103.0,4812,6,1429.64,一般用户
16104.0,4867,1,302.36,一般用户
16105.0,5054,1,336.96,一般用户
16106.0,4871,1,108.38,一般用户
16107.0,4823,7,2774.56,潜力用户
16108.0,4890,2,816.1,一般用户
16109.0,5024,2,551.4,一般用户
16110.0,4850,3,1337.48,一般用户
16112.0,4948,4,143.9,一般用户
16113.0,4988,1,161.38,一般用户
16114.0,4976,1,135.75000000000003,一般用户
16115.0,4815,8,1667.97,一般用户
16116.0,5011,2,592.88,一般用户
16117.0,4995,1,232.21,一般用户
16119.0,4813,2,423.36,一般用户
16120.0,4864,5,1294.14,一般用户
16121.0,4862,2,867.11,一般用户
16122.0,4878,4,559.62,一般用户
16123.0,4857,1,307.78,一般用户
16124.0,5121,2,187.15,一般用户
16125.0,5172,1,289.35,一般用户
16126.0,4834,4,6287.77,潜力用户
16127.0,4844,1,656.25,一般用户
16128.0,4823,5,1880.22,潜力用户
16131.0,4857,6,3506.54,潜力用户
16133.0,4809,46,11929.26,潜力用户
16134.0,4827,3,603.69,一般用户
16135.0,5068,1,517.55,一般用户
16136.0,4865,3,709.38,一般用户
16138.0,5173,1,-7.95,一般用户
16139.0,4824,3,635.41,一般用户
16140.0,4858,4,520.89,一般用户
16141.0,4893,1,620.4,一般用户
16142.0,5055,1,535.34,一般用户
16143.0,4808,7,2419.84,潜力用户
16144.0,5052,1,175.2,一般用户
16145.0,4814,18,3741.98,潜力用户
16146.0,4962,3,734.13,一般用户
16147.0,4939,1,375.0,一般用户
16148.0,5101,1,76.32000000000001,一般用户
16149.0,4810,2,280.52,一般用户
16150.0,4844,10,1906.07,潜力用户
16152.0,5074,1,1829.04,一般用户
16153.0,4855,5,1824.23,一般用户
16156.0,4814,13,3024.62,潜力用户
16157.0,4821,4,644.24,一般用户
